Date,Entry,SL,Target,Exit,Exit Date,Return
2022-01-04,250.0,246.5,256.40000915527344,256.40000915527344,2022-01-04,2.560003662109375
2022-01-06,259.0,251.60000610351562,273.79998779296875,273.79998779296875,2022-01-12,5.714281001146236
2022-03-09,206.89999389648438,197.5500030517578,220.64999389648438,220.64999389648438,2022-03-21,6.645722767338196
2022-05-17,191.1999969482422,181.1999969482422,211.1999969482422,211.1999969482422,2022-06-17,10.460251212981973
2022-11-03,186.5,184.14999389648438,191.20001220703125,184.0,2022-11-03,-1.3404825737265416
