Date,Entry,SL,Target,Exit,Exit Date,Return
2022-01-24,880.0,860.0,920.0,920.0,2022-01-27,4.545454545454546
2022-02-25,908.75,888.1500244140625,949.949951171875,949.949951171875,2022-03-08,4.533694764442916
2022-04-26,963.0,946.2999877929688,996.4000244140625,946.2999877929688,2022-05-05,-1.7341653382171598
2022-06-21,928.1500244140625,902.0,980.4500732421875,980.4500732421875,2022-07-20,5.634870166721357
2022-07-27,962.0,944.5,997.0,997.0,2022-08-01,3.6382536382536386
2022-08-30,1024.0,991.2999877929688,1089.4000244140625,1089.4000244140625,2022-09-20,6.386721134185791
