Date,Entry,SL,Target,Exit,Exit Date,Return
2022-01-28,2504.949951171875,2380.199951171875,2754.449951171875,2380.199951171875,2022-02-08,-4.980139421214344
2022-02-09,2435.0,2323.0,2659.0,2253.0,2022-02-14,-7.474332648870637
2022-02-15,2345.050048828125,2253.0,2529.150146484375,2253.0,2022-03-04,-3.9252914399044285
2022-03-08,2237.949951171875,2162.0,2389.849853515625,2389.849853515625,2022-03-15,6.787457523981244
2022-09-29,2529.0,2468.949951171875,2649.10009765625,2649.10009765625,2022-10-04,4.748916475138395
