Date,Entry,SL,Target,Exit,Exit Date,Return
2022-02-23,1598.0,1511.550048828125,1770.89990234375,1511.550048828125,2022-02-28,-5.409884303621714
2022-06-21,2177.0,1948.0,2635.0,2635.0,2022-07-11,21.03812586127699
2022-10-06,3263.449951171875,3102.5,3585.349853515625,3102.5,2022-10-14,-4.931895802908801
