Date,Entry,SL,Target,Exit,Exit Date,Return
2022-02-15,1696.5999755859375,1635.6500244140625,1818.4998779296875,1635.6500244140625,2022-02-15,-3.5924762494957205
2022-04-26,1705.8499755859375,1678.3499755859375,1760.8499755859375,1678.3499755859375,2022-04-27,-1.6120995628911683
2022-04-28,1717.0,1677.0,1774.5,1676.0,2022-05-02,-2.3878858474082705
2022-05-20,1472.0,1446.550048828125,1519.749755859375,1519.749755859375,2022-05-20,3.243869283924932
