Date,Entry,SL,Target,Exit,Exit Date,Return
2022-01-28,2216.39990234375,2106.0,2437.19970703125,2106.0,2022-02-14,-4.981046165315507
2022-02-23,2005.0,1905.0,2154.0,1905.0,2022-02-24,-4.987531172069826
2022-03-09,1908.0,1825.0,2049.400146484375,2075.0,2022-03-10,8.752620545073375
2022-05-27,1875.0,1781.0,2063.0,1746.0,2022-06-09,-6.88
2022-06-10,1810.4000244140625,1700.0,2031.2000732421875,1700.0,2022-07-01,-6.098101133742172
2022-08-30,1960.0,1890.300048828125,2063.6998291015625,2063.6998291015625,2022-09-12,5.290807607222576
2022-09-20,2132.10009765625,2063.449951171875,2269.400390625,2063.449951171875,2022-09-26,-3.2198369372920124
