Date,Entry,SL,Target,Exit,Exit Date,Return
2022-02-15,4273.4501953125,4129.0,4562.3505859375,4129.0,2022-02-18,-3.380177344080102
2022-04-13,4409.9501953125,4315.5498046875,4598.7509765625,4315.5498046875,2022-04-18,-2.14062260216321
2022-04-21,4275.9501953125,4163.14990234375,4501.55078125,4163.14990234375,2022-05-02,-2.6380169977753027
2022-05-17,3425.0,3180.550048828125,3913.89990234375,3913.89990234375,2022-05-31,14.274449703467154
2022-09-28,4249.0,4140.0,4467.0,4467.0,2022-10-07,5.130618969169216
