Date,Entry,SL,Target,Exit,Exit Date,Return
2022-01-05,44.900001525878906,43.849998474121094,47.00000762939453,47.00000762939453,2022-01-07,4.677073568260904
2022-01-27,43.0,41.099998474121094,46.80000305175781,46.80000305175781,2022-01-27,8.837216399436773
2022-02-16,44.25,41.79999923706055,48.850006103515625,41.04999923706055,2022-02-23,-7.231640142236053
2022-03-02,40.400001525878906,39.400001525878906,42.400001525878906,39.04999923706055,2022-03-07,-3.3415896975983834
2022-03-09,39.099998474121094,37.900001525878906,41.49999237060547,37.900001525878906,2022-03-28,-3.069046023202336
2022-05-13,34.75,33.5,37.25,37.25,2022-05-13,7.194244604316546
2022-05-20,36.04999923706055,35.20000076293945,37.45000076293945,35.20000076293945,2022-05-25,-2.3578321556447306
2022-05-27,35.79999923706055,34.5,38.25,38.25,2022-06-01,6.843577695954769
2022-06-24,35.29999923706055,34.29999923706055,36.69999694824219,34.29999923706055,2022-06-29,-2.8328612510283744
2022-09-29,42.900001525878906,41.900001525878906,44.900001525878906,44.900001525878906,2022-10-06,4.662004496185214
