Date,Entry,SL,Target,Exit,Exit Date,Return
2022-02-15,515.5999755859375,499.70001220703125,547.39990234375,499.70001220703125,2022-02-15,-3.0837789239297835
2022-03-09,442.1000061035156,425.0,476.3000183105469,476.3000183105469,2022-03-10,7.735809032995915
2022-04-26,499.20001220703125,490.04998779296875,517.5000610351562,490.04998779296875,2022-05-02,-1.832937538124047
2022-05-20,454.8500061035156,444.45001220703125,461.0999755859375,461.0999755859375,2022-05-20,1.3740726390139906
2022-06-15,449.25,443.3500061035156,461.04998779296875,443.3500061035156,2022-06-16,-1.3132985857505564
2022-08-11,523.5,513.4000244140625,543.699951171875,513.4000244140625,2022-08-22,-1.9293172083930277
2022-08-23,519.9000244140625,510.0,539.7000732421875,508.25,2022-08-23,-2.240820132138348
2022-08-30,518.2000122070312,508.75,533.5,533.5,2022-09-01,2.9525255562626462
