Date,Open,High,Low,Close,Adj Close,Volume
2021-12-20,679.5999755859375,689.0,664.5499877929688,686.5499877929688,679.189697265625,2719116
2021-12-21,693.0,696.5999755859375,680.2000122070312,693.75,686.3125,1515222
2021-12-22,691.0,719.9000244140625,689.8499755859375,718.0999755859375,710.4014282226562,2412858
2021-12-23,725.0,726.7000122070312,717.6500244140625,723.0999755859375,715.3478393554688,1509479
2021-12-24,725.0999755859375,725.9000244140625,705.0999755859375,708.4500122070312,700.85498046875,1485767
2021-12-27,710.0,728.7999877929688,707.0999755859375,726.0999755859375,718.315673828125,1979849
2021-12-28,728.0,732.5999755859375,718.7999877929688,725.25,717.474853515625,1595111
2021-12-29,732.0,735.6500244140625,723.0,727.0499877929688,719.2554931640625,1860717
2021-12-30,727.7999877929688,731.5,721.2000122070312,723.5,715.7435913085938,1090975
2021-12-31,726.0,739.7999877929688,720.5,734.3499755859375,726.4772338867188,1771378
2022-01-03,738.0999755859375,738.9000244140625,727.0499877929688,732.0999755859375,724.2513427734375,1091773
2022-01-04,734.0999755859375,736.9500122070312,721.0,722.25,714.5069580078125,1134250
2022-01-05,723.0999755859375,730.1500244140625,717.25,721.2999877929688,713.5671997070312,1147149
2022-01-06,718.25,726.8499755859375,715.0999755859375,717.9500122070312,710.2531127929688,772910
2022-01-07,722.0,723.0,707.2999877929688,710.0,702.3883056640625,1252895
2022-01-10,713.5999755859375,740.0,712.0,737.2999877929688,729.3956298828125,3081483
2022-01-11,741.0,742.0,713.4000244140625,719.7000122070312,711.9843139648438,2936101
2022-01-12,723.9000244140625,724.0,711.4500122070312,716.9000244140625,709.21435546875,1136954
2022-01-13,718.9000244140625,726.5,715.5,717.5999755859375,709.9067993164062,1022378
2022-01-14,686.0,705.0,684.4500122070312,695.1500244140625,687.697509765625,5879939
2022-01-17,698.7999877929688,699.75,684.5,685.7999877929688,678.44775390625,2228627
2022-01-18,686.0,695.0,666.6500244140625,668.7999877929688,661.6300048828125,3536203
2022-01-19,668.7999877929688,674.9000244140625,657.0,670.5,663.311767578125,2051486
2022-01-20,670.5499877929688,673.75,660.0499877929688,661.2000122070312,654.1115112304688,1673792
2022-01-21,661.2000122070312,676.5999755859375,650.0999755859375,655.4500122070312,648.423095703125,2118832
2022-01-24,655.4500122070312,655.4500122070312,603.3499755859375,609.7000122070312,603.1636352539062,3355188
2022-01-25,609.7000122070312,621.5999755859375,590.0999755859375,616.8499755859375,610.2369384765625,3015220
2022-01-27,616.8499755859375,618.9500122070312,594.0,608.7999877929688,602.2732543945312,3349451
2022-01-28,619.2000122070312,638.0,612.4000244140625,623.9000244140625,617.21142578125,2307397
2022-01-31,634.0,644.9500122070312,625.2999877929688,634.4500122070312,627.6482543945312,1561664
2022-02-01,644.7999877929688,660.0,634.4500122070312,657.5,650.451171875,2183856
2022-02-02,661.0,675.5,657.5,673.8499755859375,666.6258544921875,1868238
2022-02-03,673.0,674.75,663.0999755859375,670.75,663.55908203125,1567696
2022-02-04,673.4000244140625,673.4000244140625,660.0,662.5999755859375,655.4964599609375,695091
2022-02-07,659.4000244140625,665.0,647.0,649.75,642.7842407226562,961493
2022-02-08,651.0,657.9500122070312,643.0999755859375,650.0999755859375,643.1304321289062,827594
2022-02-09,656.9500122070312,666.4000244140625,651.0999755859375,656.0499877929688,649.0167236328125,1460263
2022-02-10,651.0,688.9500122070312,643.0,684.4000244140625,677.0628051757812,8212849
2022-02-11,674.0499877929688,702.5,674.0499877929688,700.0499877929688,692.5449829101562,4099949
2022-02-14,692.6500244140625,715.0,675.9500122070312,680.4000244140625,673.105712890625,4769930
2022-02-15,684.7999877929688,695.7999877929688,677.4000244140625,692.4500122070312,685.0264892578125,1550707
2022-02-16,692.9500122070312,697.6500244140625,681.2999877929688,690.0999755859375,682.7015991210938,1704627
2022-02-17,696.4500122070312,696.4500122070312,672.9500122070312,674.6500244140625,667.4172973632812,2199134
2022-02-18,671.0,671.1500244140625,653.0,657.0,651.4048461914062,3396636
2022-02-21,655.0,657.5999755859375,637.4500122070312,639.0499877929688,633.607666015625,1978935
2022-02-22,625.0,639.9000244140625,615.0999755859375,637.5499877929688,632.1204223632812,2240216
2022-02-23,640.0,644.6500244140625,634.2999877929688,637.0499877929688,631.6246948242188,1200529
2022-02-24,620.0499877929688,627.4500122070312,601.0999755859375,605.4500122070312,600.2938232421875,2494850
2022-02-25,605.4500122070312,632.0,604.0499877929688,625.0499877929688,619.7269287109375,1965799
2022-02-28,619.9500122070312,627.9500122070312,610.2999877929688,625.25,619.9252319335938,1761801
2022-03-02,616.0,625.9500122070312,614.0,620.1500244140625,614.86865234375,1459733
2022-03-03,628.5999755859375,628.5999755859375,613.75,618.4500122070312,613.1831665039062,1444017
2022-03-04,612.0,618.2999877929688,605.7999877929688,609.3499755859375,604.1605834960938,1318206
2022-03-07,609.3499755859375,613.4000244140625,584.25,608.9500122070312,603.7640380859375,2048437
2022-03-08,608.9500122070312,630.0,608.0499877929688,625.7999877929688,620.4705200195312,2395443
2022-03-09,627.2000122070312,639.3499755859375,625.5,635.25,629.8400268554688,1946987
2022-03-10,644.0,644.0,625.7999877929688,630.4000244140625,625.0313720703125,1663339
2022-03-11,629.9000244140625,645.0,622.2000122070312,642.25,636.7804565429688,2310876
2022-03-14,642.9500122070312,649.7000122070312,627.4000244140625,631.2999877929688,625.9237060546875,1074965
2022-03-15,630.0,640.8499755859375,617.5,621.75,616.4550170898438,1724237
2022-03-16,627.0,639.9500122070312,619.5,637.5,632.0708618164062,1785074
2022-03-17,643.0,655.0,638.4500122070312,640.3499755859375,634.8966064453125,3025169
2022-03-21,654.0,689.0,647.7999877929688,679.4000244140625,673.6140747070312,8041469
2022-03-22,680.0,694.25,674.9000244140625,687.5,681.6450805664062,3270480
2022-03-23,687.3499755859375,707.0,682.5,692.5,686.6024780273438,3137915
2022-03-24,690.0,724.0,688.9000244140625,721.1500244140625,715.008544921875,4971872
2022-03-25,727.9500122070312,727.9500122070312,710.2000122070312,717.5999755859375,711.4887084960938,2510365
2022-03-28,715.25,726.0,701.5,706.75,700.7311401367188,1895663
2022-03-29,714.5,715.0,679.0,692.9500122070312,687.0486450195312,4105866
2022-03-30,700.4500122070312,700.4500122070312,671.1500244140625,675.5999755859375,669.8463745117188,4622242
2022-03-31,680.2000122070312,684.9000244140625,666.1500244140625,668.5499877929688,662.8564453125,2679110
2022-04-01,673.8499755859375,684.4500122070312,663.0,682.3499755859375,676.5389404296875,1700773
2022-04-04,684.0999755859375,695.5999755859375,681.0999755859375,692.4000244140625,686.5033569335938,1013158
2022-04-05,692.9000244140625,711.2000122070312,691.4000244140625,705.4000244140625,699.3926391601562,1703841
2022-04-06,702.0,714.7000122070312,697.7999877929688,704.2999877929688,698.302001953125,1074896
2022-04-07,708.0,713.9500122070312,695.1500244140625,698.8499755859375,692.8983764648438,1368137
2022-04-08,701.0,706.9000244140625,691.8499755859375,700.7000122070312,694.732666015625,1219823
2022-04-11,699.0,709.9500122070312,696.0,698.0999755859375,692.15478515625,807005
2022-04-12,696.0,701.9500122070312,678.0,681.1500244140625,675.3491821289062,1549353
2022-04-13,682.5499877929688,691.9000244140625,677.3499755859375,683.75,677.927001953125,918292
2022-04-18,674.0,686.0,664.0,673.7000122070312,667.9625854492188,1051033
2022-04-19,679.0,685.0499877929688,652.0,662.1500244140625,656.510986328125,1532926
2022-04-20,664.0,679.3499755859375,657.1500244140625,670.6500244140625,664.9385986328125,1128217
2022-04-21,673.9500122070312,677.0999755859375,669.0999755859375,674.0,668.2600708007812,624963
2022-04-22,670.0,685.7000122070312,665.0,666.7000122070312,661.022216796875,1529118
2022-04-25,660.0499877929688,666.5999755859375,635.0,638.9000244140625,633.458984375,1270534
2022-04-26,638.9000244140625,649.0,633.0999755859375,638.0999755859375,632.665771484375,1526663
2022-04-27,638.0999755859375,640.5499877929688,625.2000122070312,629.0499877929688,623.6928100585938,1078875
2022-04-28,629.0499877929688,639.5,627.6500244140625,633.4000244140625,628.005859375,1148438
2022-04-29,635.0999755859375,649.7000122070312,627.0,629.0499877929688,623.6928100585938,1468005
2022-05-02,626.7000122070312,653.0,624.4500122070312,642.5,637.0283203125,2605546
2022-05-04,649.7999877929688,650.4000244140625,622.5999755859375,624.6500244140625,619.330322265625,1674595
2022-05-05,630.0,641.5,624.6500244140625,625.3499755859375,620.0243530273438,994525
2022-05-06,625.3499755859375,627.9500122070312,604.0,612.9500122070312,607.72998046875,1519390
2022-05-09,610.0,622.5,603.5,614.2999877929688,609.0684814453125,1041710
2022-05-10,614.2999877929688,621.4000244140625,600.0,603.0999755859375,597.9638061523438,990362
2022-05-11,597.0,607.5499877929688,560.25,584.4000244140625,579.4231567382812,4399756
2022-05-12,584.0,584.7999877929688,561.5,570.75,565.8893432617188,2430711
2022-05-13,579.9000244140625,582.5,556.0999755859375,562.5499877929688,557.7591552734375,1820308
2022-05-16,562.0999755859375,563.0,545.2000122070312,551.0999755859375,546.4066772460938,1884664
2022-05-17,551.0999755859375,555.0499877929688,533.2000122070312,535.6500244140625,531.0883178710938,3332778
2022-05-18,536.4500122070312,566.6500244140625,534.0999755859375,559.5999755859375,554.8342895507812,6093958
2022-05-19,556.4500122070312,556.4500122070312,520.8499755859375,522.8499755859375,518.3972778320312,3701404
2022-05-20,523.0,559.6500244140625,523.0,557.9500122070312,553.1983642578125,4256439
2022-05-23,561.5,575.0,552.7999877929688,558.7999877929688,554.0410766601562,2697633
2022-05-24,557.9500122070312,557.9500122070312,537.0,538.5499877929688,533.9635620117188,1883502
2022-05-25,541.0999755859375,544.0,514.0999755859375,523.0999755859375,518.6451416015625,1724714
2022-05-26,527.7999877929688,540.0,518.0499877929688,535.8499755859375,531.2865600585938,2614203
2022-05-27,540.0,543.2000122070312,525.0,529.7000122070312,525.18896484375,1977051
2022-05-30,538.0,539.0,522.2000122070312,528.1500244140625,523.6521606445312,2420706
2022-05-31,530.2999877929688,549.0,525.0499877929688,530.7999877929688,526.279541015625,8161933
2022-06-01,536.1500244140625,554.8499755859375,533.1500244140625,540.7000122070312,536.0952758789062,5019989
2022-06-02,543.0,546.4000244140625,527.0499877929688,532.9500122070312,528.4112548828125,2208144
2022-06-03,537.4500122070312,539.1500244140625,526.2000122070312,528.4000244140625,523.9000244140625,2594791
2022-06-06,526.0499877929688,530.75,519.0,522.5,522.5,2049193
2022-06-07,520.0,525.0,511.79998779296875,516.2999877929688,516.2999877929688,1461531
2022-06-08,519.0,525.0,512.2000122070312,522.9000244140625,522.9000244140625,1201974
2022-06-09,521.0,531.5499877929688,520.0,529.8499755859375,529.8499755859375,1468744
2022-06-10,525.0,537.5,520.7000122070312,533.5999755859375,533.5999755859375,1857317
2022-06-13,529.8499755859375,531.5499877929688,514.0,516.7999877929688,516.7999877929688,1552773
2022-06-14,512.7999877929688,538.9000244140625,512.7999877929688,535.75,535.75,4331977
2022-06-15,535.0,541.7000122070312,530.5,538.8499755859375,538.8499755859375,1617795
2022-06-16,540.0,543.5,520.0,522.7000122070312,522.7000122070312,1412513
2022-06-17,518.0,520.3499755859375,507.0,515.75,515.75,1787665
2022-06-20,518.0,523.9500122070312,503.45001220703125,509.75,509.75,1916739
2022-06-21,513.0,536.8499755859375,513.0,534.0499877929688,534.0499877929688,1983542
2022-06-22,532.5499877929688,535.9500122070312,516.0499877929688,518.5,518.5,1303737
2022-06-23,518.0499877929688,525.0,511.5,517.5,517.5,1324593
2022-06-24,522.0,529.8499755859375,520.0,526.5,526.5,1386075
2022-06-27,529.0,537.9500122070312,514.7999877929688,521.25,521.25,2008542
2022-06-28,517.2000122070312,522.5499877929688,508.29998779296875,521.3499755859375,521.3499755859375,1842702
2022-06-29,518.5,523.0,513.4500122070312,514.4500122070312,514.4500122070312,999484
2022-06-30,513.0,519.0,510.3999938964844,513.0999755859375,513.0999755859375,1748375
2022-07-01,512.25,524.0,506.5,522.4500122070312,522.4500122070312,831959
2022-07-04,521.7000122070312,531.1500244140625,517.2000122070312,529.25,529.25,834130
2022-07-05,529.5,545.0,528.2999877929688,533.4000244140625,533.4000244140625,1534805
2022-07-06,530.7000122070312,544.75,529.9500122070312,544.0,544.0,1503092
2022-07-07,546.0,551.2999877929688,542.7000122070312,546.5499877929688,546.5499877929688,705348
2022-07-08,550.0,553.3499755859375,541.0999755859375,546.5499877929688,546.5499877929688,540202
2022-07-11,543.7000122070312,549.9000244140625,535.75,543.9500122070312,543.9500122070312,1165686
2022-07-12,541.0999755859375,544.9500122070312,534.0999755859375,535.25,535.25,790069
2022-07-13,536.8499755859375,561.0,536.8499755859375,559.4500122070312,559.4500122070312,2639030
2022-07-14,559.4500122070312,563.75,546.0,552.7000122070312,552.7000122070312,1449496
2022-07-15,550.0499877929688,557.7999877929688,545.7000122070312,548.75,548.75,772648
2022-07-18,554.0,560.7999877929688,546.5999755859375,553.4000244140625,553.4000244140625,1164667
2022-07-19,548.2000122070312,564.4500122070312,548.2000122070312,556.9500122070312,556.9500122070312,1222660
2022-07-20,561.0,562.7999877929688,556.2999877929688,559.9500122070312,559.9500122070312,800481
2022-07-21,558.5999755859375,561.7000122070312,552.2999877929688,554.8499755859375,554.8499755859375,774208
2022-07-22,556.0,562.0,548.0499877929688,550.9500122070312,550.9500122070312,593764
2022-07-25,551.7000122070312,555.5,541.0,543.8499755859375,543.8499755859375,808969
2022-07-26,543.0999755859375,546.0,524.2000122070312,526.1500244140625,526.1500244140625,1333286
2022-07-27,525.0,543.5,524.9500122070312,542.0999755859375,542.0999755859375,1101141
2022-07-28,544.0,545.9000244140625,535.9500122070312,543.75,543.75,774317
2022-07-29,547.0,552.0,539.0,547.0,547.0,1193067
2022-08-01,547.5,560.5499877929688,546.0999755859375,558.1500244140625,558.1500244140625,1028730
2022-08-02,557.0,580.4500122070312,547.2999877929688,575.2000122070312,575.2000122070312,2208777
2022-08-03,570.0999755859375,571.5499877929688,553.0,557.2000122070312,557.2000122070312,2013835
2022-08-04,561.7999877929688,572.4000244140625,553.8499755859375,571.0999755859375,571.0999755859375,1491070
2022-08-05,574.0,586.9500122070312,566.5,568.6500244140625,568.6500244140625,2086017
2022-08-08,570.0,576.25,563.0499877929688,567.8499755859375,567.8499755859375,852643
2022-08-10,567.8499755859375,575.4500122070312,562.0,564.5,564.5,837442
2022-08-11,571.7999877929688,577.9000244140625,567.25,575.7000122070312,575.7000122070312,1320355
2022-08-12,575.0,604.0,571.1500244140625,593.4500122070312,593.4500122070312,6178620
2022-08-16,595.0999755859375,602.9000244140625,582.9000244140625,584.0,584.0,2162458
2022-08-17,588.9500122070312,588.9500122070312,577.2000122070312,579.9000244140625,579.9000244140625,1405087
2022-08-18,581.7999877929688,586.4500122070312,566.0999755859375,583.0999755859375,583.0999755859375,2189469
2022-08-19,583.9000244140625,587.0,567.0999755859375,569.2999877929688,569.2999877929688,1529162
2022-08-22,567.0,569.4000244140625,550.0,551.75,551.75,1143805
2022-08-23,548.0,560.5999755859375,546.3499755859375,559.4500122070312,559.4500122070312,922107
2022-08-24,560.4000244140625,566.0,557.0,561.3499755859375,561.3499755859375,886066
2022-08-25,564.2999877929688,564.5499877929688,553.5,554.9500122070312,554.9500122070312,1075944
2022-08-26,558.0,558.5999755859375,548.5,549.8499755859375,549.8499755859375,1006835
2022-08-29,535.0,544.0,532.2999877929688,539.7000122070312,539.7000122070312,1160446
2022-08-30,539.7000122070312,547.2999877929688,538.2999877929688,545.4000244140625,545.4000244140625,1128565
2022-09-01,545.4000244140625,546.9500122070312,537.0,539.0499877929688,539.0499877929688,1251481
2022-09-02,545.9000244140625,551.0,534.0,534.9000244140625,534.9000244140625,1641113
2022-09-05,540.0,542.75,536.0,539.5499877929688,539.5499877929688,718490
2022-09-06,541.0,543.0499877929688,533.7999877929688,537.5499877929688,537.5499877929688,918567
2022-09-07,537.0,545.9500122070312,535.1500244140625,544.75,544.75,853942
2022-09-08,547.0,549.0,539.0,542.0999755859375,542.0999755859375,667973
2022-09-09,544.0,551.9000244140625,541.0,542.2999877929688,542.2999877929688,1077978
2022-09-12,542.2999877929688,553.5,540.9000244140625,551.1500244140625,551.1500244140625,1082603
2022-09-13,553.9000244140625,554.7999877929688,547.7000122070312,553.1500244140625,553.1500244140625,800942
2022-09-14,542.0,556.4000244140625,542.0,552.2000122070312,552.2000122070312,1051590
2022-09-15,554.0,556.75,542.2999877929688,547.1500244140625,547.1500244140625,881536
2022-09-16,546.7000122070312,548.7999877929688,531.4500122070312,533.0999755859375,533.0999755859375,1602348
2022-09-19,533.0499877929688,534.6500244140625,518.0,519.5,519.5,1216676
2022-09-20,519.5,538.3499755859375,519.4500122070312,533.4500122070312,533.4500122070312,1789366
2022-09-21,536.1500244140625,539.3499755859375,523.5499877929688,525.0999755859375,525.0999755859375,1249210
2022-09-22,525.0999755859375,526.7999877929688,519.0,520.7000122070312,520.7000122070312,1863596
2022-09-23,520.7999877929688,529.5,515.0,517.0499877929688,517.0499877929688,1446716
2022-09-26,514.7999877929688,515.5,497.8500061035156,502.1499938964844,502.1499938964844,1109035
2022-09-27,504.5,507.0,494.29998779296875,502.8999938964844,502.8999938964844,1038212
2022-09-28,500.0,505.1000061035156,497.95001220703125,500.54998779296875,500.54998779296875,999988
2022-09-29,504.45001220703125,510.8999938964844,503.20001220703125,509.70001220703125,509.70001220703125,1950903
2022-09-30,512.25,517.7999877929688,505.29998779296875,510.6000061035156,510.6000061035156,2067693
2022-10-03,510.54998779296875,536.7000122070312,509.79998779296875,535.2000122070312,535.2000122070312,2467108
2022-10-04,536.0,545.7000122070312,533.0,544.25,544.25,1932237
2022-10-06,549.9500122070312,552.75,540.25,542.5,542.5,1519683
2022-10-07,541.0999755859375,544.0,537.0999755859375,539.9000244140625,539.9000244140625,620743
2022-10-10,535.0,538.25,528.75,535.4500122070312,535.4500122070312,500692
2022-10-11,533.0499877929688,535.7000122070312,506.70001220703125,510.3500061035156,510.3500061035156,1787991
2022-10-12,513.9500122070312,518.1500244140625,505.6499938964844,517.1500244140625,517.1500244140625,902926
2022-10-13,518.0499877929688,519.6500244140625,512.5999755859375,515.7000122070312,515.7000122070312,728823
2022-10-14,523.7000122070312,526.25,512.5999755859375,514.0499877929688,514.0499877929688,1067832
2022-10-17,513.0999755859375,525.9000244140625,510.25,519.8499755859375,519.8499755859375,1115302
2022-10-18,522.4500122070312,522.75,515.3499755859375,517.7000122070312,517.7000122070312,908829
2022-10-19,519.0,524.6500244140625,518.5,521.9000244140625,521.9000244140625,824859
2022-10-20,520.2999877929688,531.0,516.5999755859375,525.5499877929688,525.5499877929688,1124627
2022-10-21,526.9000244140625,529.9000244140625,521.25,524.4500122070312,524.4500122070312,668384
2022-10-24,529.0,529.0,522.0499877929688,524.5,524.5,111618
2022-10-25,525.0,525.9000244140625,518.3499755859375,519.9000244140625,519.9000244140625,747337
2022-10-27,520.2000122070312,530.9500122070312,517.5,529.5499877929688,529.5499877929688,1081592
2022-10-28,532.0999755859375,533.9500122070312,520.75,522.25,522.25,796476
2022-10-31,525.0,540.0,524.0,538.1500244140625,538.1500244140625,1471383
2022-11-01,540.0,551.75,535.2000122070312,549.75,549.75,1560415
2022-11-02,551.0,569.4500122070312,549.0,557.2999877929688,557.2999877929688,2619515
2022-11-03,556.4000244140625,559.9000244140625,551.7999877929688,558.3499755859375,558.3499755859375,567255
2022-11-04,559.4500122070312,562.9000244140625,549.7000122070312,553.5999755859375,553.5999755859375,740443
2022-11-07,556.0499877929688,560.5999755859375,550.0999755859375,557.2999877929688,557.2999877929688,1221573
2022-11-09,556.5,564.7000122070312,539.7999877929688,541.4000244140625,541.4000244140625,1308285
2022-11-10,536.0,539.2000122070312,464.20001220703125,477.79998779296875,477.79998779296875,15495814
2022-11-11,485.0,497.0,480.6000061035156,489.29998779296875,489.29998779296875,6082265
2022-11-14,470.0,492.0,457.0,487.45001220703125,487.45001220703125,9264478
2022-11-15,489.79998779296875,494.79998779296875,480.0,492.25,492.25,3099612
2022-11-16,491.0,494.70001220703125,475.70001220703125,477.8999938964844,477.8999938964844,2711442
2022-11-17,480.95001220703125,483.45001220703125,472.5,474.3500061035156,474.3500061035156,1419707
2022-11-18,476.75,476.79998779296875,465.79998779296875,469.0,469.0,1216305
2022-11-21,465.0,469.6000061035156,461.70001220703125,463.8500061035156,463.8500061035156,1119439
2022-11-22,463.8999938964844,467.5,459.0,460.75,460.75,1095229
2022-11-23,462.5,464.79998779296875,457.6499938964844,459.6499938964844,459.6499938964844,913212
2022-11-24,461.54998779296875,463.79998779296875,455.1000061035156,456.29998779296875,456.29998779296875,1229387
2022-11-25,458.6000061035156,465.3500061035156,455.29998779296875,464.04998779296875,464.04998779296875,1331398
2022-11-28,464.5,469.6000061035156,463.5,467.3500061035156,467.3500061035156,876607
2022-11-29,467.5,472.79998779296875,466.0,466.6000061035156,466.6000061035156,1069123
2022-11-30,468.0,470.95001220703125,464.0,467.3500061035156,467.3500061035156,1247749
2022-12-01,469.54998779296875,471.75,466.0,468.8999938964844,468.8999938964844,784540
2022-12-02,469.0,470.8999938964844,462.54998779296875,470.0,470.0,1440782
2022-12-05,472.29998779296875,472.79998779296875,465.1499938964844,465.8500061035156,465.8500061035156,1202935
2022-12-06,466.1499938964844,467.54998779296875,462.5,465.79998779296875,465.79998779296875,892965
2022-12-07,468.04998779296875,469.79998779296875,459.29998779296875,460.6499938964844,460.6499938964844,1171300
2022-12-08,462.54998779296875,462.8999938964844,457.75,458.8500061035156,458.8500061035156,718431
2022-12-09,460.0,461.70001220703125,450.1000061035156,454.0,454.0,1012624
2022-12-12,454.0,456.75,450.3999938964844,451.3500061035156,451.3500061035156,873776
2022-12-13,452.6000061035156,455.5,450.3999938964844,454.04998779296875,454.04998779296875,1014941
2022-12-14,455.0,462.8999938964844,453.75,454.5,454.5,1316392
2022-12-15,455.79998779296875,458.95001220703125,445.54998779296875,446.8999938964844,446.8999938964844,1610317
2022-12-16,446.8500061035156,447.8999938964844,439.3999938964844,441.8500061035156,441.8500061035156,1430109
2022-12-19,442.8999938964844,442.8999938964844,435.04998779296875,437.70001220703125,437.70001220703125,1370125
2022-12-20,437.70001220703125,440.8999938964844,434.45001220703125,438.45001220703125,438.45001220703125,1170207
2022-12-21,439.45001220703125,457.0,439.45001220703125,453.6000061035156,453.6000061035156,2449850
2022-12-22,458.0,459.20001220703125,443.5,446.5,446.5,1734348
2022-12-23,446.5,454.45001220703125,435.8999938964844,437.5,437.5,1866834
2022-12-26,439.45001220703125,442.1000061035156,434.3999938964844,437.20001220703125,437.20001220703125,1147182
